HOME_AREA,WORK_AREA,PERCENT_TRAVELLERS  (Avg),HOME_LONGITUDE,HOME_LATITUDE,WORK_LONGITUDE,WORK_LATITUDE,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
G10_G11_G12,RAWAL_ROAD,0.0015869999999999999,73.00632507,33.67167071,73.07381199999999,33.618767170000005,17.646999999999995,8.580891054789713
G10_G11_G12,SADDAR,0.0030294,73.00632507,33.67167071,73.05574406,33.59627289,16.886,9.551000876516738
G10_G11_G12,SATELLITE_TOWN,0.005121833333333333,73.00632507,33.67167071,73.06257614000002,33.63989311,11.737,6.292248823696547
G10_G11_G12,SCHEME3_GULISTAN_COLONY,0.0018035000000000002,73.00632507,33.67167071,73.09887207999999,33.577184069999994,28.544,13.557737505781162
G10_G11_G12,SHAKRIAL_SADIQABAD,0.0035346666666666664,73.00632507,33.67167071,73.08968728,33.63784415999999,16.057,8.583796000988537
G10_G11_G12,SHAMSABAD_DHOK_KALA,0.001082,73.00632507,33.67167071,73.09153509,33.65017158,13.841,8.24065610578019
G10_G11_G12,SOHAN_CHAK_SHAHZAD,0.0035345,73.00632507,33.67167071,73.13181944999998,33.670485359999994,18.47,11.614023357999432
G10_G11_G12,TARAMRI_ALIPUR_FARASHTOWN,0.0020198333333333335,73.00632507,33.67167071,73.19503299999998,33.64359527,24.77,17.74260471518601
G10_G11_G12,WESTRIDGE,0.0018033333333333332,73.00632507,33.67167071,73.01947658,33.61226834000001,13.176999999999998,6.716503638026704
G13_G14_GOLRA,ADIALA,0.0005773333333333335,72.95087122,33.64752556,73.05209675000002,33.54623619,20.015999999999995,14.654424026049506
G13_G14_GOLRA,BAHRIA1_6_PWD,0.0012263333333333334,72.95087122,33.64752556,73.13773117,33.56252679,33.412,19.71810638245119
G13_G14_GOLRA,BAHRIA8,0.001558,72.95087122,33.64752556,73.085473,33.495714,30.05,20.9873628567949
G13_G14_GOLRA,BHARAKAHU_BANIGALA,0.0017313333333333332,72.95087122,33.64752556,73.18177033,33.73680847,26.093999999999998,23.55642158699821
G13_G14_GOLRA,CHAKLALA,0.0015580000000000001,72.95087122,33.64752556,73.07507165,33.60093813,18.624,12.612712059104563
G13_G14_GOLRA,DHA1_BAHRIA7,0.0007216666666666668,72.95087122,33.64752556,73.10114689,33.54223911,22.108999999999998,18.187785562076172
G13_G14_GOLRA,DHA2_ZARAJ,0.001385,72.95087122,33.64752556,73.15604532,33.53117099,26.165,22.99081976682453
G13_G14_GOLRA,DHAMIAL_CHAKRI_ROAD,0.0009378333333333332,72.95087122,33.64752556,73.01000235,33.56066811,19.756,11.102635272732314
G13_G14_GOLRA,DHOKE_HASSU,0.0023806666666666668,72.95087122,33.64752556,73.03386451,33.626641150000005,12.558,8.026527135083757
G13_G14_GOLRA,F10_F11_E11_D12,0.06210833333333333,72.95087122,33.64752556,72.99067119,33.692262809999995,11.552999999999999,6.189650950369847
G13_G14_GOLRA,F6_F7_E7,0.006708333333333333,72.95087122,33.64752556,73.06117237,33.72367762,18.875,13.261066676581656
G13_G14_GOLRA,F8_E8_F9_E9,0.010459499999999998,72.95087122,33.64752556,73.03277168,33.7134014,15.715000000000002,10.5397569371718
